7.197265625000000000e+00,2.983398437500000416e-02,1.018554687500000000e+02,1.176757812499999896e-02,4.681640624999999778e-02,1.125781250000000178e+00,1.637695312500000000e+00
1.399414062500000000e+01,2.983398437500000416e-02,1.018554687500000000e+02,1.176757812499999896e-02,4.681640624999999778e-02,1.125781250000000178e+00,1.637695312500000000e+00
7.197265625000000000e+00,5.004882812500000694e-02,1.018554687500000000e+02,1.176757812499999896e-02,4.681640624999999778e-02,1.125781250000000178e+00,1.637695312500000000e+00
7.197265625000000000e+00,2.983398437500000416e-02,5.693359375000000000e+01,1.176757812499999896e-02,4.681640624999999778e-02,1.125781250000000178e+00,1.637695312500000000e+00
7.197265625000000000e+00,2.983398437500000416e-02,1.018554687500000000e+02,5.849609375000000208e-03,4.681640624999999778e-02,1.125781250000000178e+00,1.637695312500000000e+00
7.197265625000000000e+00,2.983398437500000416e-02,1.018554687500000000e+02,1.176757812499999896e-02,4.529296874999999556e-02,1.125781250000000178e+00,1.637695312500000000e+00
7.197265625000000000e+00,2.983398437500000416e-02,1.018554687500000000e+02,1.176757812499999896e-02,4.681640624999999778e-02,5.289062500000000222e-01,1.637695312500000000e+00
7.197265625000000000e+00,2.983398437500000416e-02,1.018554687500000000e+02,1.176757812499999896e-02,4.681640624999999778e-02,1.125781250000000178e+00,2.651367187500000000e+00
1.399414062500000000e+01,5.004882812500000694e-02,5.693359375000000000e+01,5.849609375000000208e-03,4.529296874999999556e-02,5.289062500000000222e-01,2.651367187500000000e+00
1.219726562500000000e+01,5.483398437500000555e-02,5.185546875000000000e+01,6.767578124999999722e-03,7.681640624999999667e-02,7.257812500000000444e-01,3.137695312500000000e+00
8.994140625000000000e+00,5.483398437500000555e-02,5.185546875000000000e+01,6.767578124999999722e-03,7.681640624999999667e-02,7.257812500000000444e-01,3.137695312500000000e+00
1.219726562500000000e+01,2.504882812500000208e-02,5.185546875000000000e+01,6.767578124999999722e-03,7.681640624999999667e-02,7.257812500000000444e-01,3.137695312500000000e+00
1.219726562500000000e+01,5.483398437500000555e-02,1.069335937500000000e+02,6.767578124999999722e-03,7.681640624999999667e-02,7.257812500000000444e-01,3.137695312500000000e+00
1.219726562500000000e+01,5.483398437500000555e-02,5.185546875000000000e+01,1.084960937499999944e-02,7.681640624999999667e-02,7.257812500000000444e-01,3.137695312500000000e+00
1.219726562500000000e+01,5.483398437500000555e-02,5.185546875000000000e+01,6.767578124999999722e-03,7.529296874999999445e-02,7.257812500000000444e-01,3.137695312500000000e+00
1.219726562500000000e+01,5.483398437500000555e-02,5.185546875000000000e+01,6.767578124999999722e-03,7.681640624999999667e-02,9.289062500000001554e-01,3.137695312500000000e+00
1.219726562500000000e+01,5.483398437500000555e-02,5.185546875000000000e+01,6.767578124999999722e-03,7.681640624999999667e-02,7.257812500000000444e-01,4.151367187500000000e+00
8.994140625000000000e+00,2.504882812500000208e-02,1.069335937500000000e+02,1.084960937499999944e-02,7.529296874999999445e-02,9.289062500000001554e-01,4.151367187500000000e+00
1.469726562500000000e+01,4.233398437500000833e-02,1.268554687500000000e+02,1.426757812499999944e-02,6.181640624999999722e-02,5.257812500000000888e-01,2.387695312500000000e+00
6.494140625000000000e+00,4.233398437500000833e-02,1.268554687500000000e+02,1.426757812499999944e-02,6.181640624999999722e-02,5.257812500000000888e-01,2.387695312500000000e+00
1.469726562500000000e+01,3.754882812500000278e-02,1.268554687500000000e+02,1.426757812499999944e-02,6.181640624999999722e-02,5.257812500000000888e-01,2.387695312500000000e+00
1.469726562500000000e+01,4.233398437500000833e-02,1.319335937500000000e+02,1.426757812499999944e-02,6.181640624999999722e-02,5.257812500000000888e-01,2.387695312500000000e+00
1.469726562500000000e+01,4.233398437500000833e-02,1.268554687500000000e+02,1.334960937499999820e-02,6.181640624999999722e-02,5.257812500000000888e-01,2.387695312500000000e+00
1.469726562500000000e+01,4.233398437500000833e-02,1.268554687500000000e+02,1.426757812499999944e-02,6.029296874999999500e-02,5.257812500000000888e-01,2.387695312500000000e+00
1.469726562500000000e+01,4.233398437500000833e-02,1.268554687500000000e+02,1.426757812499999944e-02,6.181640624999999722e-02,7.289062500000000888e-01,2.387695312500000000e+00
1.469726562500000000e+01,4.233398437500000833e-02,1.268554687500000000e+02,1.426757812499999944e-02,6.181640624999999722e-02,5.257812500000000888e-01,1.901367187500000000e+00
6.494140625000000000e+00,3.754882812500000278e-02,1.319335937500000000e+02,1.334960937499999820e-02,6.029296874999999500e-02,7.289062500000000888e-01,1.901367187500000000e+00
9.697265625000000000e+00,6.733398437500001665e-02,7.685546875000000000e+01,9.267578124999998473e-03,3.181640624999999833e-02,9.257812500000001110e-01,3.887695312500000000e+00
1.149414062500000000e+01,6.733398437500001665e-02,7.685546875000000000e+01,9.267578124999998473e-03,3.181640624999999833e-02,9.257812500000001110e-01,3.887695312500000000e+00
9.697265625000000000e+00,6.254882812500001110e-02,7.685546875000000000e+01,9.267578124999998473e-03,3.181640624999999833e-02,9.257812500000001110e-01,3.887695312500000000e+00
9.697265625000000000e+00,6.733398437500001665e-02,8.193359375000000000e+01,9.267578124999998473e-03,3.181640624999999833e-02,9.257812500000001110e-01,3.887695312500000000e+00
9.697265625000000000e+00,6.733398437500001665e-02,7.685546875000000000e+01,8.349609374999998959e-03,3.181640624999999833e-02,9.257812500000001110e-01,3.887695312500000000e+00
9.697265625000000000e+00,6.733398437500001665e-02,7.685546875000000000e+01,9.267578124999998473e-03,3.029296874999999958e-02,9.257812500000001110e-01,3.887695312500000000e+00
